CodigoPais;Zona;SucursalAlquiler;Mes;Fecha;Res_CY;Res_LY;Dias_CY;Dias_LY;Rental_rate_rev_CY;Rental_rate_rev_LY;Ancillaries_CY;Ancillaries_LY;SDR_CY;SDR_LY;Origin_App;Brand
PT;Portugal;OPO;1/4/20;30/4/20;12;1;66;3;709,6502553;32,4449;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;2/5/20;12;5;100;51;1276,016508;555,8904659;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;2/5/20;;1;;15;;179,6097561;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/5/20;3/5/20;;1;;4;;36,2163;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/5/20;5/5/20;3;5;27;37;250,9676;255,0823894;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;7/5/20;11;5;63;32;693,5986415;250,6795854;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;8/5/20;3;2;21;17;365,495935;90,9593;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;10/5/20;5;4;53;30;732,0704203;245,4595415;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;11/5/20;2;;28;;415,2926;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/5/20;13/5/20;7;3;41;35;407,1790602;293,9064;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;13/5/20;;1;;10;;245,0407;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/5/20;15/5/20;3;3;10;8;190,6871943;119,9186992;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;16/5/20;6;5;44;46;472,036752;335,4482545;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;18/5/20;3;1;23;4;310,3177439;30,9002;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;21/5/20;8;3;32;20;453,7920228;152,3743463;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;21/5/20;1;;4;;80,3;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/5/20;23/5/20;8;7;58;54;605,7710862;474,7100797;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;24/5/20;2;3;14;20;244,9187228;139,040622;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;26/5/20;4;8;52;67;668,6687236;650,2626;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;26/5/20;1;;6;;68,0081;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/5/20;28/5/20;2;5;12;28;92,7464;426,0123325;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;29/5/20;5;4;36;34;359,5303724;284,3113;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/5/20;31/5/20;4;2;27;24;266,1340886;212,5748244;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;1/6/20;3;;39;;387,1502089;;0;;0;;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;1/6/20;1;;5;;40,065;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/6/20;2/6/20;1;1;15;6;227,1768;76,5073;0;0;0;0;Sigger;Rhodium
PT;Portugal;OPO;1/6/20;4/6/20;5;3;38;39;332,3221;396,5561049;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;6/6/20;5;3;34;19;296,4086016;246,7110691;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;7/6/20;1;4;5;52;42,66666667;367,4420577;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;9/6/20;2;2;12;17;96,3232;164,1791;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;12/6/20;5;2;50;14;432,244952;116,7777;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;12/6/20;;1;;14;;112,8867;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/6/20;14/6/20;;7;;54;;594,2375772;;0;;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;17/6/20;5;1;29;6;295,4095602;79,38211382;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;17/6/20;1;;5;;64,0854;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/6/20;19/6/20;3;3;22;22;206,3083;155,4378;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;20/6/20;8;5;82;71;1675,341815;614,9100203;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;22/6/20;2;2;13;32;174,8692;338,5887;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;25/6/20;3;1;39;4;488,4405675;57,04065041;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;27/6/20;3;1;25;21;281,0986;219,4146341;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;28/6/20;5;1;66;10;718,8456065;200,1535;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;28/6/20;3;;57;;716,4877;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/6/20;30/6/20;4;;40;;376,5414122;;0;;0;;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/6/20;30/6/20;1;;12;;115,1054;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;2/7/20;5;4;37;80;595,8156886;1202,460942;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;2/7/20;;2;;4;;97,03237642;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;4/7/20;12;6;146;71;2547,736224;972,7935268;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;5/7/20;10;7;137;112;2537,005201;2194,958072;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;5/7/20;1;;5;;104,8229;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;7/7/20;4;3;42;39;791,7236675;1147,056918;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;8/7/20;;1;;17;;233,3821138;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;10/7/20;8;3;72;45;1766,137729;594,8211211;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;12/7/20;7;9;102;135;1973,058921;1820,465488;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;13/7/20;7;5;83;77;1525,916004;1033,469261;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;15/7/20;4;12;61;142;984,4148163;1977,114313;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;15/7/20;;1;;8;;142,5528455;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;16/7/20;1;;27;;335,8537;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;18/7/20;5;4;51;81;1099,721459;1779,08395;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;18/7/20;3;;56;;746,7012;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;20/7/20;6;5;73;80;1740,030475;1540,92684;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;21/7/20;6;1;86;16;1804,5747;368,2682927;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;21/7/20;;1;;23;;317,9105691;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;23/7/20;3;4;46;84;972,2621447;1953,05365;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;23/7/20;1;4;21;49;305,6098;549,8695561;0;0;0;0;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;24/7/20;1;;11;;364,7642276;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;26/7/20;6;9;107;143;2770,561003;2514,154325;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;26/7/20;;4;;60;;1043,70646;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;28/7/20;2;1;33;17;750,8591837;379,0433;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;29/7/20;4;4;62;78;1291,130586;1518,377453;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;29/7/20;;1;;17;;202,8373984;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/7/20;31/7/20;6;4;112;83;3218,354208;1526,5864;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/7/20;31/7/20;4;1;85;27;1347,213376;569,3414634;0;0;0;0;Sigger;Rhodium
PT;Portugal;OPO;1/8/20;1/8/20;11;13;154;243;3349,354593;5463,977675;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;1/8/20;1;;13;;191,7439;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/8/20;3/8/20;8;5;121;67;2849,935698;1595,718767;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;4/8/20;8;6;104;93;2372,01695;2080,460841;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;4/8/20;;1;;14;;325,2029;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/8/20;6/8/20;1;8;23;133;666,6667;2833,623481;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;6/8/20;;1;;22;;304,8395;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/8/20;7/8/20;;1;;21;;908,9430894;;0;;0;Sigger;Rhodium
PT;Portugal;OPO;1/8/20;9/8/20;5;13;39;165;1093,344841;3995,539438;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;11/8/20;6;5;51;61;1184,196048;1175,9192;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;12/8/20;5;6;68;89;1579,516239;1670,268285;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;14/8/20;2;4;32;60;811,273935;1056,524504;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;17/8/20;;3;;21;;718,4146341;;0;;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;19/8/20;;2;;18;;220,0813008;;0;;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;20/8/20;2;2;32;10;726,8617886;103,8511;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;22/8/20;4;4;48;71;825,9282211;914,628361;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;27/8/20;1;;8;;93,0468;;0;;0;;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;28/8/20;;2;;21;;431,4227447;;0;;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/8/20;30/8/20;;2;;34;;277,8331488;;0;;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/9/20;2/9/20;1;;13;;193,6504065;;0;;0;;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/9/20;5/9/20;;1;;10;;82,2821;;0;;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/9/20;10/9/20;4;;75;;1259,182339;;0;;0;;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/9/20;13/9/20;1;;7;;434,3495935;;0;;0;;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/9/20;16/9/20;;1;;7;;60,6098;;0;;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/9/20;24/9/20;;1;;4;;109,5365854;;0;;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/9/20;24/9/20;1;;10;;147,4939;;0;;0;;Sigger;Rhodium
PT;Portugal;OPO;1/9/20;26/9/20;;1;;1;;37,09756098;;0;;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/9/20;29/9/20;;1;;7;;40;;0;;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/10/20;1/10/20;;1;;16;;153,7743;;0;;0;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/10/20;3/10/20;1;;3;;40,30081301;;0;;0;;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/10/20;4/10/20;1;;2;;39,77235772;;0;;0;;Sigger;Goldcar/Pulsar
PT;Portugal;OPO;1/10/20;9/10/20;3;;8;;118,8518089;;0;;0;;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;1/1/20;6;;40;;410,5162;;496,1866;;19,4915;;Sigger;InterRent
PT;Portugal;PDL;1/1/20;2/1/20;15;4;79;15;212,4422;113,1489;1098,3137;246,2711;34,7457;32,2034;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;3/1/20;4;10;21;42;46,4353;112,9474;341,3559;697,5001;0;16,1017;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;3/1/20;2;2;16;10;21,3254;29,2024;343,8984;143,983;0;0;Sigger;InterRent
PT;Portugal;PDL;1/1/20;3/1/20;1;1;6;4;8,5917;14,9936;154,9999;99,9153;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;5/1/20;4;5;21;22;45,3905;47,5458;204,7522;403,1356;0;19,4915;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;5/1/20;2;1;7;4;31,5548;13,8525;114,322;103,3051;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;6/1/20;8;2;24;5;92,0375;33,0657;576,1104;72,4153;22,8814;0;Sigger;InterRent
PT;Portugal;PDL;1/1/20;6/1/20;1;1;3;5;5,0001;14,4614;0;101,6102;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;8/1/20;12;10;78;58;141,8026;133,667;1090,5678;992,2457;87,6822;40,6779;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;8/1/20;4;1;14;9;53,4541;14,4053;386,9916;167,7118;19,4915;0;Sigger;InterRent
PT;Portugal;PDL;1/1/20;8/1/20;1;2;4;10;66,8729;37,9598;99,0678;127,0339;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;9/1/20;2;6;7;22;20,1568;134,997;187,9661;342,6695;0;38,983;Sigger;InterRent
PT;Portugal;PDL;1/1/20;10/1/20;23;16;109;47;138,4728;116,1551;2108,0119;1154,7032;38,1356;19,4915;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;11/1/20;16;8;84;43;89,9197;105,7221;1383,5594;673,9999;34,7458;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;11/1/20;3;1;16;6;24,805;10,3114;240,6356;120,2542;19,4915;0;Sigger;InterRent
PT;Portugal;PDL;1/1/20;11/1/20;3;;15;;36,794;;231,8645;;26,9492;;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;13/1/20;14;17;70;83;249,2607;192,2711;970,4473;1633,8897;75,8474;71,1864;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;13/1/20;3;2;16;4;13,0035;14,8697;169,4068;135,4237;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;14/1/20;3;;13;;15,0384;;84,4915;;0;;Sigger;InterRent
PT;Portugal;PDL;1/1/20;14/1/20;3;;17;;112,8408;;144,8304;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;16/1/20;15;13;89;59;213,8834;159,6696;1594,4557;804,4235;61,6949;70,0847;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;16/1/20;7;;36;;166,0531;;991,3982;;19,4915;;Sigger;InterRent
PT;Portugal;PDL;1/1/20;16/1/20;2;1;6;3;35,5236;6,5761;190,5084;84,661;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;17/1/20;3;5;12;19;9,271;47,3061;403,7286;291,2712;0;26,9492;Sigger;InterRent
PT;Portugal;PDL;1/1/20;18/1/20;13;7;63;36;98,4094;118,4366;1185,4723;273,4744;19,4915;19,4915;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;19/1/20;8;16;39;83;74,9314;262,6275;353,3473;818,1949;40,3898;60,1694;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;19/1/20;1;;7;;15,89;;160,0848;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;21/1/20;10;9;47;39;265,2334;145,5374;893,3959;674,5692;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;21/1/20;1;;4;;10,519;;132,9661;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;22/1/20;2;5;12;40;17,0575;131,4941;0;735,805;0;38,3983;Sigger;InterRent
PT;Portugal;PDL;1/1/20;24/1/20;13;22;69;81;147,0678;401,5372;860,9746;1515,2347;19,4915;77,966;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;24/1/20;5;10;12;31;18,878;105,1148;215,8898;421,1015;0;0;Sigger;InterRent
PT;Portugal;PDL;1/1/20;24/1/20;3;2;9;12;29,3031;50,3648;265,004;145,2966;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;25/1/20;3;1;10;4;25,067;17,3319;204,0679;107,5424;0;0;Sigger;InterRent
PT;Portugal;PDL;1/1/20;26/1/20;12;4;62;16;129,0206;29,3689;880,9365;258,2626;39,7034;21,1864;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;26/1/20;2;;4;;6,3589;;135,5084;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;27/1/20;1;5;3;31;1,1949;64,0337;64,3644;124,4491;19,4915;0;Sigger;InterRent
PT;Portugal;PDL;1/1/20;27/1/20;3;1;10;4;20,9536;12,8749;259,9577;91,4407;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;29/1/20;12;8;60;45;138,5225492;68,9014339;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/1/20;29/1/20;2;2;9;10;12,614;81,0356;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/1/20;29/1/20;1;3;3;12;1,3817;18,4393;0;0;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/1/20;30/1/20;5;4;17;15;54,4095;81,04760508;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/1/20;31/1/20;24;14;94;65;192,5657949;450,4128966;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;1/2/20;13;8;68;48;127,7908136;87,497;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;2/2/20;13;6;87;32;250,8840068;86,15238475;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;2/2/20;2;3;10;13;61,4205;30,3446;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;2/2/20;3;;13;;25,9183;;0;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;4/2/20;6;6;22;28;72,74021695;70,6953678;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;4/2/20;1;;4;;5,2711;;0;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;5/2/20;2;1;13;7;16,4358;32,2036;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;5/2/20;2;;10;;21,7801;;0;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;7/2/20;11;18;47;71;123,1772322;276,2168695;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;7/2/20;4;2;16;9;44,59064915;64,66356102;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;7/2/20;4;2;12;6;25,023;20,2077;0;0;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;8/2/20;4;7;12;26;26,9628;125,2258;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;9/2/20;7;7;46;44;644,4100203;103,7280271;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;9/2/20;;2;;11;;45,189;;0;;0;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;10/2/20;2;9;13;41;78,72831356;106,3065644;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;10/2/20;1;3;4;17;5,1864;32,1778;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;10/2/20;3;1;20;6;76,654;10,4873;0;0;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;12/2/20;9;11;51;49;84,12024407;190,5876966;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;12/2/20;1;2;5;11;28,0763;36,01394576;0;0;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;13/2/20;3;2;20;8;82,4818;32,0674;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;14/2/20;12;8;39;32;96,30920169;121,7065542;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;15/2/20;10;5;55;32;94,25811525;77,43959153;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;15/2/20;4;3;17;12;55,46669831;53,0308;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;15/2/20;1;2;6;16;16,3027;316,083;0;0;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;17/2/20;8;6;39;33;135,1732407;82,52541525;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;17/2/20;1;;4;;4,3699;;0;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;18/2/20;1;1;23;6;46,1927;14,9446;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;20/2/20;5;6;26;25;124,9178339;89,30710678;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;20/2/20;2;1;7;3;54,9475;7,62;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;20/2/20;;4;;17;;48,7113;;0;;0;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;21/2/20;3;2;12;9;75,68982712;33,2718;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;22/2/20;8;4;25;19;106,4028305;72,2205;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;23/2/20;7;5;33;40;77,18170847;201,0773746;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;23/2/20;1;1;6;6;5,440677966;14,9446;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;23/2/20;2;;6;;49,5762;;0;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;25/2/20;3;4;18;16;80,7274;56,11207119;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;25/2/20;2;;8;;66,9747;;0;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/2/20;26/2/20;1;3;4;14;16,00847458;35,628;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;28/2/20;5;3;31;13;437,5381;125,4628;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/2/20;28/2/20;;3;;13;;43,6683;;0;;0;Sigger;InterRent
PT;Portugal;PDL;1/2/20;29/2/20;1;3;7;19;14,19491525;71,2001;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/3/20;2/3/20;8;1;51;4;127,1732932;12,58474576;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/3/20;2/3/20;1;2;4;7;11,8967;45,203;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/3/20;2/3/20;2;;14;;55,9322;;0;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/3/20;3/3/20;1;1;4;3;9,8403;10,2859;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/3/20;4/3/20;3;1;13;6;42,08474576;20,758;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/3/20;5/3/20;1;;7;;130,5085;;0;;0;;Sigger;InterRent
PT;Portugal;PDL;1/3/20;5/3/20;1;;4;;17,1841;;0;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/3/20;7/3/20;2;5;8;28;36,0652;152,8825;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/3/20;7/3/20;3;;24;;71,9811;;0;;0;;Sigger;InterRent
PT;Portugal;PDL;1/3/20;7/3/20;;1;;7;;63,1358;;0;;0;Sigger;Rhodium
PT;Portugal;PDL;1/3/20;8/3/20;5;1;30;4;101,1264898;13,7146;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/3/20;9/3/20;6;4;29;17;75,69308983;61,30309661;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/3/20;10/3/20;4;;17;;56,4533;;0;;0;;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/3/20;10/3/20;1;1;1;6;8,428;19,9032;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/3/20;10/3/20;;1;;7;;25,6099;;0;;0;Sigger;Rhodium
PT;Portugal;PDL;1/3/20;12/3/20;5;4;24;20;73,1593;84,15028983;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/3/20;12/3/20;1;;3;;10,2755;;0;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/3/20;13/3/20;;3;;14;;36,1238;;0;;0;Sigger;InterRent
PT;Portugal;PDL;1/3/20;13/3/20;2;3;7;11;28,2411;39,9668;0;0;0;0;Sigger;Rhodium
PT;Portugal;PDL;1/3/20;15/3/20;5;2;28;10;78,57169153;42,6902;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/3/20;15/3/20;2;1;9;3;24,3109;10,2859;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/3/20;15/3/20;2;;10;;36,5858;;0;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/3/20;16/3/20;4;2;17;9;51,3205;41,496;0;0;0;0;Sigger;InterRent
PT;Portugal;PDL;1/3/20;17/3/20;5;1;28;8;63,48217458;25,04237288;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/3/20;18/3/20;4;2;19;10;50,51600339;34,3467;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/3/20;18/3/20;;1;;4;;12,57627119;;0;;0;Sigger;InterRent
PT;Portugal;PDL;1/3/20;20/3/20;6;2;24;9;78,44783559;63,64610678;0;0;0;0;Sigger;Goldcar/Pulsar
PT;Portugal;PDL;1/3/20;21/3/20;;1;;3;;9,3155;;0;;0;Sigger;InterRent
PT;Portugal;PDL;1/3/20;21/3/20;1;;8;;26,408;;0;;0;;Sigger;Rhodium
PT;Portugal;PDL;1/3/20;23/3/20;9;4;47;18;141,1783034;54,58394237;0;0;0;0;Sigger;Goldcar/Pulsar
